area,caracteristicas,descripcion,estrato,numero_baños,numero_habitaciones,precio,tipo_inmueble,tipo_operacion,titulo,ubicacion
137 m²,,"Apartamento dúplex de 2 niveles ubicado Manzanares cerca al Innovo Plaza y zona de colegios consta en el primer nivel de sala comedor, cocina integral, balcón, 2 habitaciones con closet, baño privado y un baño social. En el segundo nivel 1 alcoba, 1 baño privado y terraza. El edificio cuenta con parqueadero, depósito, salón social con una terraza amplia.",,,,"$ 327.000.000
                        ",,,"
            ","Tunja, Tunja, Boyacá "
112 m²,,"Casa a 2 minutos del Centro histórico de Tunja y cerca de La Plaza Real. Cuenta con un área 162 m² de los cuales 112 m² están construidos. Consta de dos pisos distribuidos de la siguiente forma: Primer piso tiene sala-comedor, cocina, patio de ropas de dos niveles baño social, 1 habitación y cuarto auxiliar. En el segundo piso cuenta con 1 habitación principal con excelente iluminación, baño privado, 2 habitaciones y 1 baño social. Adicionalmente, la propiedad es apta para construir y realizar las modificaciones que se deseen y puede ser usada también con fines comerciales.",,,,"$ 400.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"Apartamento amplio ubicado en el centro de la ciudad a 6 cuadras de la Plaza de Bolívar, cerca de la Universidad Antonio Nariño y a la Av oriental. Consta de 3 habitaciones con closet, 2 baños, uno en la habitación principal y otro social, cocina integral, sala comedora. Adicionalmente cuenta con un espacio amplio con diferentes proyecciones como por ejemplo hobbies, sala de star, gym, salón social, y un patio en la habitación principal. Cuenta con parqueadero",,,,"$ 300.000.000
                        ",,,"
            ","Centro, Tunja, Tunja, Boyacá "
150 m²,,"Casa de 2 niveles ubicado al norte de la ciudad cerca al Colegio de los Angeles, Green Hills, Clinica medilaser y Uniboyacá, cerca a zonas comerciales como supermercados, restaurantes, droguerías, parques. La propiedad se divide de la siguiente manera: el primer nivel se encuentra el garaje, sala comedor, cocina integral, 2 habitaciones con closet, 2 baños, uno en la habitación principal, otro social, patios de ropas y una sala de estudio. El segundo nivel está en obra negra proyectado para realizar 2 apartamentos independientes.",,,,"$ 280.000.000
                        ",,,"
            ","Tunja, Tunja, Boyacá "
354 m²,,"Casa/bodega con una área de 354,07 mts2 localizada en el barrio San Francisco consta de 3 pisos divididos de la siguiente manera: Piso 1: Bodega amplia con baño Amplia. Piso 2 salón con espacio exclusivo (balcón). Piso 3 Apartamento con 2 habitaciones con closet, un baño privado y uno social , un cuarto estudio sala comedor espacio exclusivo (balcón) y patio. La propiedad se encuentra aledaña a la Plaza del Mercado del Sur, el sector es usado especialmente a bodegas de industriales, cercano hay un CAI De Policía también tiene varias salidas a la ciudad o vías principales.",,,,"$ 530.427.129
                        ",,,"
            ","Tunja, Boyacá "
168 m²,,"Casa ubicado en un sector exclusivo cerca a centros comerciales como Unicentro, Viva, Olímpica, también EPS y universidades como la Santo Tomas Y UPTC siendo un sector comercial y de zonas recreativas. La casa consta de tres pisos. Primer piso: sala, comedor, cocina, patio de ropas, garaje, estudio, baño social. Segundo piso: tres habitaciones, sala de televisión, baño. Tercer piso: habitación con vestier, baño y terraza.",,,,"$ 480.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"Casa cerca de la Plaza Real y a 2 minutos del Centro Histórico de Tunja, cuenta con un área 162 m2 de los cuales 112 m² construidos. Consta de dos pisos distribuidos de la siguiente forma: primer piso cuenta con sala-comedor, cocina, patio de ropas de dos niveles, 1 baño social, 1 habitación y cuarto auxiliar.  Finalmente, el segundo piso cuenta con 1 habitación principal con excelente iluminación, 1 baño privado, 2 habitaciones y 1 baño social. Adicionalmente, la propiedad es apta para construir y realizar modificaciones que se deseen realizar y puede ser usada con fines comerciales.",,,,"$ 400.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"El apartamento  es un quinto piso consta de 2 habitaciones, que incluye closets con cortinas, con baño privado, sala comedor con chimenea de leña en piedra moderna es confortable, cómodo y con sistemas de cámaras de vigilancia las 24 horas. Cuenta con cocina integral, patio de ropas con ventilación y excelente iluminación de la propiedad. Lo mejor es su ubicación por facilidades de transporte público, acceso a zonas comerciales de diferentes industrias tanto públicas como privadas para atención en salud, educación, alimentación etc",,,,"$ 150.000.000
                        ",,,"
            ","Centro Histórico, Tunja, Boyacá "
,,,,,,,,,,
,,"Excelente oportunidad de adquirir un sensacional apartamento en venta en el sector Maldonado, ubicado en un lugar central y exclusivo de la ciudad, a pocas cuadras del centro histórico y de la glorieta norte, con cercanía a centros comerciales como Unicentro, el Estadio de la Independencia y a 5 minutos de la Universidad UPTC. El apartamento, libre del ruido del tráfico, cuenta con 3 habitaciones amplias y bien iluminadas con closet, 2 baños, uno en la habitación principal y otro social, sala comedor acogedora y cálida, cocina integral y zona de lavado de ropa. Además, el edificio cuenta con seguridad por cámaras de vigilancia y entrada por pin. Cabe destacar que el apartamento incluye un parqueadero cubierto. ¡No pierdas la oportunidad de vivir en un lugar privilegiado!",,,,"$ 235.000.000
                        ",,,"
            ","Los Parques, Tunja, Tunja, Boyacá "
354 m²,,"Casa bodega con una área de 354,07 mts2 localizada en el barrio San Francisco. Consta de 3 pisos divididos de la siguiente manera: Piso 1: Bodega amplia con baño Amplia. Piso 2: salón con espacio exclusivo (balcón). Piso 3 Apartamento con 2 habitaciones con closet, un baño privado y uno social , un cuarto estudio sala comedor espacio exclusivo (balcón) y patio. La propiedad se encuentra aledaña a la Plaza del Mercado del Sur, el sector es usado especialmente a bodegas de industriales, cercano hay un CAI De Policía también tiene varias salidas a la ciudad o vías principales.",,,,"$ 530.427.129
                        ",,,"
            ","Tunja, Boyacá "
,,,,,,,,,,
,,"Pertenece al municipio de Soracá ubicada  a pocos metros del campo de golf Potrerillo en un lugar de alto desarrollo cerca al Nuevo Terminal de Tunja y a la 10 minutos de la Casa del Gobernador, con un área de 5380 metros y 280 metros construidos. Cuenta con: 5 habitaciones con baño y closets de pared a pared, (la habitación principal con Vestier) 6 baños en total. Patio de ropas Cocina integral con mesón de mármol. Alacena interna Depósito interno Sala comedor Sala auxiliar de tv Garaje con capacidad para 10 vehículos Puerta eléctrica Ventanales de seguridad (todos equipados con blackout o persiana de panel) Nacimiento propio de agua y tanque de reserva. Cuenta con una excelente vista.",,,,"$ 850.000.000
                        ",,,"
            ","Tunja, Boyacá "
,,"Local comercial de una planta, identificado como local 3 Bloque C con área de  552,39 mts ubicado en el centro comercial Green Hill en la ciudad de Tunja  Boyacá. El centro comercial se ubica sobre la doble calzada Bogotá - Tunja sentido norte  sur, cuenta con varios bloques de edificios destinados para oficinas y locales.",,,,"$ 1.469.059.419
                        ",,,"
            ","Tunja, Boyacá "
,,,,,,,,,,
,,"Se vende un lote campestre ubicado a tan solo 10 minutos del Nuevo Terminal de Tunja, cerca del colegio rural de Chivata. El lote cuenta con acceso cercano a los puntos de luz y agua, y se encuentra en una excelente vía cerca de la carretera principal. Es un lugar ideal para construir una cabaña campestre y disfrutar de la tranquilidad del campo.",,,,"$ 150.000.000
                        ",,,"
            ","Chivatá, Chivatá, Boyacá "
,,Gran oportunidad. Venta de local comercial ubicado en el centro comercial RYO en la plazoleta de comidas. Cuenta con un área privada de 15m² enfocado a la comercialización de alimentos y bebidas. El lugar tiene alto flujo de personas lo que aporta al desarrollo comercial de los negocios.,,,,"$ 406.096.798
                        ",,,"
            ","Tunja, Boyacá "
,,"¡Increíble oportunidad de inversión! En venta, un lote exclusivo en el prestigioso barrio Balcones de Terranova, con una superficie de 81.25 m2. Este lote te brinda la posibilidad de construir la casa de tus sueños, adaptada a tus necesidades y preferencias.Cabe destacar que cuenta con licencia de construcción, planos estructurales y arquitectónicos, además de una red eléctrica encauchetada y diseño provisional eléctrico para el inicio de obra. Todo está listo para que comiences a construir tu hogar sin complicaciones.No dejes pasar esta oportunidad única de adquirir este lote en el prestigioso barrio Arboleda. Ponte en contacto con nosotros hoy mismo para obtener más información y asegurar tu lugar en este lugar privilegiado. ¡No esperes más y construye la casa de tus sueños!",,,,"$ 135.000.000
                        ",,,"
            ","Tunja, Tunja, Boyacá "
,,"Local comercial en C.C Green Hills localizado en el BLOQUE 3C PISO 2 local 12C con una área de 552,39M2 con gran vista a la ciudad de Tunja, cerca de la Uniboyacá sobre la calzada Bogotá-Tunja sentido norte -sur",,,,"$ 1.469.059.419
                        ",,,"
            ","Tunja, Boyacá "
,,"Atos Inmobiliaria tiene una excelente oportunidad de inversión para ti. Se trata de un consultorio en venta ubicado en el centro comercial Casa Vieja, una zona muy conveniente al norte de la ciudad y a pocos pasos de la Clínica Medilaser. Este consultorio cuenta con un área de 25.86 metros cuadrados y está equipado con un baño para la comodidad de tus pacientes.Además, se incluye un parqueadero que facilita el acceso para ti y tus clientes. Esta propiedad es ideal para profesionales de la salud que desean establecer su consultorio en una ubicación estratégica. ¡No dejes pasar esta oportunidad y contáctanos para obtener más detalles!",,,,"$ 200.000.000
                        ",,,"
            ","Tunja, Tunja, Boyacá "
,,"Local comercial de una planta, con área de  434,42 m2 ubicado  en la ciudad de Tunja  Boyacá. El centro comercial cuenta con varios bloques de edificios destinados para oficinas y locales  Expensas: 0 COP",,,,"$ 1.563.912.000
                        ",,,"
            ","Gaitán, Tunja, Boyacá "
,,Gran oportunidad. Venta de local comercial ubicado en el centro comercial RYO en la plazoleta de comidas. Cuenta con un área privada de 15m² enfocado a la comercialización de alimentos y bebidas. El lugar tiene alto flujo de personas lo que aporta al desarrollo comercial de los negocios.,,,,"$ 40.606.798
                        ",,,"
            ","Los Muiscas, Tunja, Boyacá "
,,"Atos Inmobiliaria tiene disponible para la venta y arriendo  un local en el centro de la ciudad, ubicado en la Carrera 12. Este local se encuentra en el segundo piso y tiene un área de 40 m2. Ofrece una vista a la calle y cuenta con un baño. Si estás interesado en adquirir o arrendar un espacio comercial en una ubicación céntrica, este local podría ser una excelente opción. Para obtener más detalles y coordinar una visita, te invitamos a ponerte en contacto con Atos Inmobiliaria.",,,,"$ 220.000.000
                        ",,,"
            ","Centro, Tunja, Tunja, Boyacá "
,,"Se vende lote rural espacioso especialmente de uso industrial o comercial a 400 metros de la autopista sentido sur -norte  a  1 min de Green Hills, a 5 de los centros comerciales como VIVA ,  Homecenter  la Universidad Santo Tomás y del   Nuevo Terminal. De igual manera, se puede lotear de 900 m2 para proyectos residenciales especialmente para casas campestres, el lote tiene 2 entradas. Tiene el punto de agua instalado y el de la luz cerca. Valor del metro cuadrado a 250 mil más económico a diferencia de otros sectores.",,,,"$ 1.800.000.000
                        ",,,"
            ","Tunja, Tunja, Boyacá "
,,"Se vende lote urbano en el sector de Patriotas, Tunja. El lote tiene 96 metros cuadrados y está ubicado a pocos minutos del centro de la ciudad, cerca al Colegio Silvino Rodríguez, la Universidad UNAD y el D1. Tiene una licencia de construcción ya radicada para una casa de dos pisos con altillo para local comercial en su primer piso. La casa tendrá una vista increíble de la ciudad y estará cerca a la doble calzada Tunja-Bogotá.",,,,"$ 99.000.000
                        ",,,"
            ","Los Parques, Tunja, Tunja, Boyacá "
,,"¡Gran oportunidad! Se vende lote de 3 fanegadas con doble entrada y espectacular vista a Tunja, Oicata y Toca. Cuenta con vía pavimentada y placa huella para fácil acceso. La tierra es apta para cabaña y cultivos como papa, maíz, arveja, entre otros. Ubicado a solo 5 minutos del casco urbano de Sáchica y a 20 minutos de la ciudad de Tunja. ¡No pierdas la oportunidad de invertir en este maravilloso terreno!",,,,"$ 180.000.000
                        ",,,"
            ","Chivatá, Chivatá, Boyacá "
,,"Local comercial de una planta, identificado como local 3 Bloque C con varios cubículos para oficinas y otro salón amplio y con servicio de parqueadero al frente además de eso con visibilidad de la doble calzada sentido sur-norte. Dedicado especialmente para negocios  de servicios profesionales, médicos, comerciales de productos tangibles e intangibles por ser un centro empresarial exclusivo además por su alto tráfico de gente lo convierte en un punto de gran rentabilidad.",,,,"$ 1.134.394.425
                        ",,,"
            ","Tunja, Boyacá "
,,"Excelente local, ubicado en el centro comercial RYO  en la plazoleta de comidas, con un área de 15m2, se encuentra con adecuaciones como: piso en cerámica, división en drywall para el área de cocina, cocina integral en L con mesón en acero inoxidable, punto cero para extractor de olores, con algunas paredes enchapadas. La copropiedad cuenta con zona de comidas adecuada, zonas comunes, bahía de parqueo, supermercado, club de bolos y gimnasio entre otros; ubicado en excelente zona de Tunja. Cerca a universidades y sector de medicina.",,,,"$ 40.606.798
                        ",,,"
            ","Los Muiscas, Tunja, Boyacá "
,Aparcadero,"Inmobiliaria Atos tiene el placer de ofrecer este encantador apartamento en venta, ubicado en el corazón del centro de la ciudad, en el barrio Maldonado. Esta propiedad es una oportunidad perfecta para quienes desean vivir en una ubicación céntrica con todas las comodidades necesarias.Características del Apartamento:- Área total de 57 m².- 2 habitaciones, perfectas para la familia o como espacios adicionales (oficina, estudio, etc.).- 1 baño completo.- Sala amplia y luminosa.- Comedor acogedor para disfrutar de comidas en familia.- Cocina semi integral equipada con los elementos esenciales.- Zona de ropas independiente para mayor comodidad.- Terraza para relajarse al aire libre.- Parqueadero privado.La ubicación central de este apartamento le brinda acceso a tiendas, restaurantes, transporte público y todas las comodidades que ofrece el centro de la ciudad.",,,,"$ 200.000.000
                        ",,,"
            ","Maldonado, Tunja, Tunja, Boyacá "
,Aparcadero,"¡Atos Inmobiliaria tiene la oportunidad perfecta! Se vende un hermoso apartamento en la zona norte de Tunja. Con 3 habitaciones, 2 baños, estudio, cocina integral, sala-comedor, 2 balcones, zona de ropas y parqueadero. Ubicado cerca de Unicentro, universidades y en una zona residencial. Es esquinero y con vista exterior. ¡No pierdas esta oportunidad única! Contáctanos ahora.",,,,"$ 299.000.000
                        ",,,"
            ","Los Parques, Tunja, Tunja, Boyacá "
